"treatment","cohort0","replicate","cohort","sex","individual","tarsus","femur","tibia","winglength","wingwidth","thorax","head","thorax_c","cohort_n"
"NT","2","3",2,"M","17",7.3404333749161,9.00452734702908,8.8058014498483,10.8440246421789,9.81316098759716,9.77347538968752,9.64508462639769,-0.0908442858031453,3
"NT","2","3",2,"M","18",7.42191922749562,8.97215562110405,8.72106917213318,10.8624193407231,9.80900586289606,9.71852588946979,9.58571318306931,-0.145793786020878,3
"NT","2","3",2,"M","19",7.20276757775852,8.95225457944991,8.73976987810708,10.7520315975833,9.69007261935024,9.58131885546912,9.51439072799781,-0.283000820021549,3
"NT","2","3",2,"M","20",7.39053407739387,9.05542111196452,8.82031103318574,10.8262099385643,9.80208501075598,9.72868324800448,9.62359160535578,-0.135636427486185,3
"NT","0","4",0,"F","1",7.67080097160971,9.23115742226359,8.96124107458398,11.1329714940927,10.0007345167073,10.0922978891786,9.86715967383963,0.227978213687962,1
"NT","0","4",0,"F","2",7.69369017500923,9.23080463540896,8.9188019512414,11.1377586496981,10.026398172975,10.0495781685091,9.79972721755255,0.185258493018386,1
"NT","0","4",0,"F","3",7.62917211818931,9.23621199264483,8.95372735828974,11.0988243735581,9.96680520716863,9.95962034960784,9.79796773374562,0.0953006741171745,1
"NT","0","4",0,"F","4",7.68496667352068,9.1308621610742,8.93489069041373,11.1417130839318,10.0299676595947,10.0453754193006,9.85136233483156,0.181055743809949,1
"NT","0","4",0,"F","5",7.68218644815971,9.31540179667879,8.98291927113512,11.1912379668249,9.97996221523603,10.095882551706,9.8512652515168,0.231562876215312,1
"NT","0","4",0,"F","6",7.74128185113113,9.21993773657801,9.0356262739013,11.2129910845789,9.99151175567824,10.0731202943216,9.8018099340032,0.208800618830901,1
"NT","0","4",0,"F","7",7.72195279279687,9.2637217764147,9.0177889869144,11.1745487104546,10.0161651424142,10.0457350384493,9.79972721755255,0.181415362958582,1
"NT","0","4",0,"F","8",7.69025127664895,9.23621199264483,8.95617144993102,11.155494156981,9.97320784305308,10.0548189630768,9.825832237055,0.1904992875861,1
"NT","0","4",0,"F","9",7.59500693248297,9.22970553104533,8.94320630525144,11.1089646076345,9.9013200689787,9.99236091608521,9.8087735400101,0.128041240594543,1
"NT","0","4",0,"F","10",7.68789772384556,9.22072951407449,9.02466807563956,11.1652007139213,10.0116673780251,10.0557260231423,9.82301566370429,0.191406347651647,1
"NT","0","4",0,"F","11",7.58998784216911,9.26308864676635,8.97989312713631,11.1688383255772,10.0340761412257,10.0273671792638,9.87419559471595,0.163047503773136,1
"NT","0","4",0,"F","12",7.72440375389313,9.13683299633959,8.9782765844805,11.1451887817598,10.0093208001011,10.0146137229323,9.78763854162647,0.150294047441671,1
"NT","0","4",0,"F","13",7.78125517992423,9.22488371626596,9.03977223092737,11.153664896964,10.0126574146195,10.0413326330763,9.85621279712972,0.17701295758561,1
"NT","0","4",0,"F","14",7.5512411411197,9.22438584313154,8.96605687056391,11.1157535052111,9.93654834191415,10.0689896428475,9.83241416271411,0.204669967356804,1
"NT","0","4",0,"F","15",7.72244840053198,9.18060310811233,8.95113274308534,11.1358578568074,9.99899957249942,10.0370915340394,9.79710638672127,0.172771858548687,1
"NT","0","4",0,"F","16",7.5957423394744,9.2168158817611,8.87697835101292,11.157466780191,9.95940404575698,10.0387366935314,9.8417890604474,0.174417018040733,1
"NT","0","4",0,"F","17",7.73619381642806,9.20007830331925,8.97910103485951,11.175759072374,10.0636137071783,10.0549534526778,9.8565882467342,0.190633777187163,1
"NT","0","4",0,"F","18",7.59681009346181,9.15687104544628,8.91784243774741,11.1262129049744,9.98589938756136,10.0168165316347,9.7971567860869,0.152496856143992,1
"NT","0","4",0,"F","19",7.61884753119804,9.19990492386005,8.84536854581509,11.1119975599815,9.96723954713471,10.0757244001688,9.84871563295504,0.211404724678113,1
"NT","0","4",0,"F","20",7.8499642421712,9.21906898075303,8.99009817604278,11.2023861426844,10.062720767165,10.1291309591796,9.83981689769236,0.26481128368891,1
"NT","0","4",0,"M","1",7.65517749242876,9.19060320641005,8.95690063075939,10.9640285100001,9.88398730810547,9.85982503550135,9.75047995531572,-0.00449463998931954,1
"NT","0","4",0,"M","2",7.49528982732761,9.14760378642935,8.88537253888841,10.9732478871037,9.86468914267559,9.87462098226592,9.75789245646825,0.0103013067752524,1
"NT","0","4",0,"M","3",7.58803667194894,9.21265644068533,8.96357035823486,10.9437227401863,9.89921400594829,9.82923023226217,9.77021966935206,-0.035089443228502,1
"NT","0","4",0,"M","4",7.4038738882502,9.17554446096377,8.88050132013042,10.9192814687855,9.82982207152462,9.85618515280627,9.71280464522991,-0.00813452268439541,1
"NT","0","4",0,"M","5",7.62194313721861,9.21412558266678,8.90657461079296,10.9700796399402,9.87991760368412,9.86509599393203,9.75190954016576,0.000776318441362278,1
"NT","0","4",0,"M","6",7.43912326018419,9.15478226902486,8.92881922981749,10.9077204475525,9.88916942015245,9.92584072523835,9.70808719870543,0.0615210497476841,1
"NT","0","4",0,"M","7",7.54411316543651,9.15118097391609,8.96463960037523,10.9948095534077,9.88822679948028,9.841062910313,9.73051164272819,-0.0232567651776652,1
"NT","0","4",0,"M","8",7.52074846816715,9.19943943383716,8.9406254498779,10.9723119005501,9.90925890842957,9.90811636551483,9.7413762420742,0.0437966900241644,1
"NT","0","4",0,"M","9",7.48221744999843,9.20670582874513,8.92172646881146,10.958272921459,9.89171961576254,9.87743856495624,9.73805968880741,0.0131188894655683,1
"NT","0","4",0,"M","10",7.56870357411894,9.09523992664074,8.91652692291691,10.9075961263613,9.86893111542095,9.86003642780714,9.64312859949418,-0.00428324768352617,1
"NT","0","4",0,"M","11",7.48292264188715,9.17749682849252,8.98790650079339,10.9691496264787,9.9038797072931,9.84190539668922,9.70772466055256,-0.022414278801449,1
"NT","0","4",0,"M","12",7.58349697030082,9.14486647547984,8.89995569082096,10.9734560982515,9.88993608358087,9.8037845391204,9.70520480249395,-0.0605351363702731,1
"NT","0","4",0,"M","13",7.35174739458244,9.1616347352106,8.96063796821134,10.966334524596,9.92196991122058,9.88842667348312,9.73247075835951,0.0241069979924493,1
"NT","0","4",0,"M","14",7.53052010945502,9.25057882782754,8.97752086780047,10.9310406116224,9.89407919326854,9.86849423100462,9.7554983141166,0.00417455551394674,1
"NT","0","4",0,"M","15",7.56258450848524,9.16646213777449,8.89209243729297,10.9206858428112,9.83663492271297,9.8806765267533,9.70772466055256,0.0163568512626302,1
"NT","0","4",0,"M","16",7.51427536082029,9.20513363674086,8.97792538511945,10.9858226440294,9.88721272404204,9.89672237842839,9.78960608763471,0.0324027029377199,1
"NT","0","4",0,"M","17",7.56550563370597,9.18984066559091,8.95040064041895,11.0145005539397,9.88510581505176,9.83357064112966,9.75559218007255,-0.0307490343610137,1
"NT","0","4",0,"M","18",7.50548590863864,9.24710760192474,8.9728714291398,10.960563908755,9.92516405089561,9.90548947936219,9.79057800630712,0.0411698038715187,1
"NT","0","4",0,"M","19",7.41382202402721,9.23606515186965,8.99148539559907,10.9803115909126,9.88276276974332,9.89898736438286,9.77551349432034,0.0346676888921902,1
"NT","0","4",0,"M","20",7.40648598995791,9.15910231664004,8.88050132013042,10.9646745120084,9.92258663253426,9.85642702267787,9.72045071908621,-0.00789265281279583,1
"NT","1","4",1,"F","1",7.66153998000742,9.17573935265746,8.89675585525849,11.0445873947584,9.81845180180562,9.9335360511264,9.74156830857422,0.069216375635726,2
"NT","1","4",1,"F","2",7.53489657083743,9.1843993237533,8.84912075644239,11.0995423967196,9.95083994659836,9.99457910197418,9.75371617289694,0.130259426483512,2
"NT","1","4",1,"F","3",7.58849682839937,9.18519701316601,8.83265878477234,11.1126375607495,9.99930897521559,9.99734130215491,9.80980876471821,0.13302162666424,2
"NT","1","4",1,"F","4",7.45873535029182,9.0424057652574,8.64154147730813,10.9689113395135,9.87272280003324,9.78584005557813,9.61293106799493,-0.078479619912537,2
"NT","1","4",1,"F","5",7.53518593453311,9.19490904333582,8.94386578313136,11.0977080983644,10.0003756435324,10.0486168333011,9.78315750247964,0.184297157810388,2
"NT","1","4",1,"F","6",7.6178096308768,9.18333812838299,8.88627449454321,11.077516937015,9.92100143105503,9.97428993327411,9.75789245646825,0.109970257783441,2
"NT","1","4",1,"F","7",7.59959362918858,9.14647728731131,8.89969164976579,11.0374658532783,9.94748481508873,9.9979073077721,9.75054936129725,0.133587632281433,2
"NT","1","4",1,"F","8",7.75462619039767,9.25424826458493,9.01537457272316,11.143746138164,9.98491729153186,10.0538972716412,9.81859131611817,0.189577596150491,2
"NT","1","4",1,"F","9",7.69954982804271,9.17940490437857,8.92684118006979,11.1432538631186,10.049044635489,10.0442495147223,9.8424706572774,0.179929839231674,2
"NT","1","4",1,"F","10",7.59320151499206,9.20206155880613,8.9534459138456,11.1480922148171,10.0029408030066,10.0187628453517,9.79316739509804,0.154443169861036,2
"NT","1","4",1,"F","11",7.61709905808497,9.1432064060449,8.86373902566809,11.0687199242237,9.9729915859715,9.95453576916739,9.7372243543823,0.0902160936767196,2
"NT","1","4",1,"F","12",7.51874520199112,9.22633150558446,8.81161205632515,11.111590138893,10.0239981356905,9.98750420435453,9.84299849905618,0.123184528863865,2
"NT","1","4",1,"F","13",7.62872475617383,9.16901897502483,8.95154472638674,11.1308310480572,10.0326857446991,10.0205215361728,9.83080197452302,0.156201860682176,2
"NT","1","4",1,"F","14",7.61884753119804,9.12336129228493,8.90593142563748,11.1599715779014,10.032091280651,10.0383245642621,9.80878782402513,0.174004888771423,2
"NT","1","4",1,"F","15",7.71089085815608,9.18450540037118,8.8595279533652,11.1158877245299,9.9797203924109,10.0247213693298,9.80641950774186,0.16040169383915,2
"NT","1","4",1,"F","16",7.67951866469157,9.17419341632177,8.84143106328333,11.092020306359,9.95643345731589,9.9708663054692,9.78718671369161,0.106546629978535,2
"NT","1","4",1,"F","17",7.59527061205908,9.20730063377577,8.9566468096217,11.0810292006008,9.96579928861249,9.99533029150911,9.81695886370896,0.131010616018443,2
"NT","1","4",1,"F","18",7.72513949920382,9.25590393272476,8.93680298565119,11.1386146779223,10.0108119175532,10.0073669682601,9.83261321795941,0.143047292769388,2
"NT","1","4",1,"F","19",7.59640804511148,9.20897022559907,8.91853579180501,11.1076688966829,9.97634659299492,9.99848770281655,9.84308916609231,0.134168027325883,2
"NT","1","4",1,"F","20",7.59999479088722,9.16900032838687,8.93903535388529,11.0772437334205,9.97019869189862,9.98817289365674,9.73552217729654,0.123853218166072,2
"NT","1","4",1,"M","1",7.37030641527659,9.12043291963765,8.80464371617665,10.8744233823239,9.8071409815715,9.79446876419848,9.70084729127369,-0.0698509112921855,2
"NT","1","4",1,"M","2",7.47728649076212,9.19031844916091,8.91776476133839,10.9270217413596,9.86839437341609,9.84598982683737,9.73050661593372,-0.0183298486533037,2
"NT","1","4",1,"M","3",7.31273323387934,9.04010359724969,8.77579224802113,10.8461398857298,9.80843438179648,9.71722263953799,9.59626707059765,-0.147097035952678,2
"NT","1","4",1,"M","4",7.59199201087098,9.09521539530795,8.91315217012582,10.9232431647846,9.89102172867719,9.83844620582589,9.6950656702383,-0.0258734696647807,2
"NT","1","4",1,"M","5",7.54497555714184,9.13399396034298,8.91998244169743,10.8851625689341,9.84715555879506,9.83780937022675,9.70533269033325,-0.0265103052639244,2
"NT","1","4",1,"M","6",7.56215860807449,9.11386101422534,8.90305315747239,10.9205252538713,9.87768306292432,9.81215727775128,9.64543658973373,-0.0521623977393855,2
"NT","1","4",1,"M","7",7.49268481068199,9.09107343736856,8.9095686358648,10.9360498767745,9.87259399474843,9.80912821787148,9.72073416119876,-0.0551914576191912,2
"NT","1","4",1,"M","8",7.45873535029182,9.05797088067276,8.76033679661503,10.8422030489894,9.77702535347105,9.68201651918747,9.57407061882207,-0.182303156303202,2
"NT","1","4",1,"M","9",7.48292264188715,9.00603125327351,8.75948876598759,10.8755407559602,9.84728956840685,9.7545098807533,9.63189898666635,-0.10980979473737,2
"NT","1","4",1,"M","10",7.51517043763862,9.16403174464683,8.90823996625465,10.9359142754159,9.86884789043764,9.87956628023374,9.71288352044126,0.0152466047430657,2
"NT","1","4",1,"M","11",7.46204168182691,9.1100491440157,8.86035960439938,10.9540276855498,9.86535960619993,9.80088864297338,9.70270103411814,-0.0634310325172915,2
"NT","1","4",1,"M","12",7.43811782768069,9.07181489484184,8.88539523651261,10.9186979885557,9.83678165079289,9.8071633013974,9.68777289919516,-0.0571563740932746,2
"NT","1","4",1,"M","13",7.389382161137,9.10909703034764,8.87847865975074,10.9223128739975,9.79233727874732,9.81235202311691,9.6377807056545,-0.0519676523737562,2
"NT","1","4",1,"M","14",7.53176773913594,9.11584056781374,8.89600689034455,10.9136683458168,9.86243951966706,9.82514037823787,9.73076798602439,-0.0391792972528044,2
"NT","1","4",1,"M","15",7.56055325353225,9.11013655153158,8.90892120185463,10.9046805884962,9.84545896994033,9.79672233373327,9.66397409542873,-0.067597341757395,2
"NT","1","4",1,"M","16",7.49429303371728,9.15214345633578,8.89764509802749,10.8823818428965,9.82544856924213,9.82898375916832,9.68197752894004,-0.0353359163223494,2
"NT","1","4",1,"M","17",7.51599165887965,9.1903919402835,8.86570191160909,10.8953054390943,9.82738742152937,9.82133865281246,9.68826213044048,-0.0429810226782124,2
"NT","1","4",1,"M","18",7.601128506909,9.15158208629502,8.93062410520941,10.9419150905914,9.85587804104512,9.83202534031833,9.74066013249378,-0.0322943351723435,2
"NT","1","4",1,"M","19",7.30309722364313,9.13482000416243,8.90074190985319,10.9219865080709,9.85103679257643,9.87665973561199,9.70007997057637,0.0123400601213159,2
"NT","1","4",1,"M","20",7.44858631816073,9.05458364393156,8.87864399756901,10.9275495123437,9.87603915122264,9.8681949771068,9.6663777637051,0.00387530161612659,2
"NT","2","4",2,"F","1",7.31657642241807,9.10961202698324,8.82399863922493,11.0009008254606,9.87944191371075,9.87216474545581,9.70221411246028,0.00784506996513556,3
"NT","2","4",2,"F","2",7.63903299737794,9.16127390270562,8.83515213200343,11.0098817764126,9.91510459592615,9.89227607934308,9.70784977204092,0.0279564038524143,3
"NT","2","4",2,"F","3",7.40787717948032,9.0340198344393,8.72626142250174,10.8923606962102,9.77267265439624,9.78510938473064,9.60260868216208,-0.0792102907600256,3
"NT","2","4",2,"F","4",7.49268481068199,9.08483070556607,8.8088981664923,10.9954931823709,9.89094259466287,9.89482170343608,9.70588247889796,0.030502027945408,3
"NT","2","4",2,"F","5",7.45873535029182,9.0271184349727,8.67953175410071,10.9704073435428,9.91243673191535,9.82736538064939,9.6087502624411,-0.0369542948412818,3
"NT","2","4",2,"F","6",7.40449172106237,9.03345664567454,8.84197500529499,10.9403646522289,9.83896613334046,9.8484632024001,9.71535445514736,-0.0158564730905653,3
"NT","2","4",2,"F","7",7.57028577104207,9.13766694479144,8.8362680372124,11.034230973558,9.91583538044653,9.93185599756158,9.67154495871042,0.0675363220709109,3
"NT","2","4",2,"F","8",7.51606495947772,9.02876853664153,8.76992132913304,11.0367098656742,9.89534770484891,9.92238584567131,9.63217884417267,0.0580661701806395,3
"NT","2","4",2,"F","9",7.40658088641634,8.97572045506433,8.63752446556729,10.9319707874108,9.86862976080439,9.81352706214954,9.6534710205606,-0.0507926133411249,3
"NT","2","4",2,"F","10",7.26909001505592,8.99333470429383,8.71480476273676,10.9644072822246,9.83776141176386,9.79851210851453,9.62586347707583,-0.065807566976142,3
"NT","2","4",2,"F","11",7.36801782678903,9.00167188087229,8.66854075232129,10.9520514129153,9.78255370522422,9.88160032546542,9.60705099574914,0.0172806499747455,3
"NT","2","4",2,"F","12",7.49919596999844,9.06669461849968,8.79519724449711,10.9736189091101,9.85808008373101,9.84974111201633,9.6715161576726,-0.0145785634743394,3
"NT","2","4",2,"F","13",7.54783213832493,9.12681663221579,8.81269857147167,11.0491218878625,9.92429713789292,9.90589461197728,9.71307432973047,0.0415749364866098,3
"NT","2","4",2,"F","14",7.56883077907788,9.07766221058306,8.76604954281756,11.0215450480805,9.90705541410186,9.86994393382487,9.68254928032018,0.00562425833419589,3
"NT","2","4",2,"F","15",7.39548323859693,9.06177706147568,8.82603995889619,10.9472877708067,9.82468827745946,9.86387515772675,9.62316929213607,-0.000444517763924068,3
"NT","2","4",2,"F","16",7.45225310322778,9.03374850729787,8.79499185457711,10.9829961692621,9.86403564451714,9.89692171453108,9.67420787812753,0.0326020390404054,3
"NT","2","4",2,"F","17",7.52649423126441,9.05220480456411,8.74488286812021,10.9364292189297,9.83632087447516,9.83731230319459,9.62362949921586,-0.0270073722960777,3
"NT","2","4",2,"F","18",7.40925124254906,9.11281932737586,8.89356019153945,11.0616188801773,9.92205842554915,9.94619243889138,9.73569749416615,0.0818727634007104,3
"NT","2","4",2,"F","19",7.40457091126558,9.03388161755486,8.76651174854202,10.9617349493723,9.8658284577509,9.84079283818425,9.66366874810206,-0.0235268373064201,3
"NT","2","4",2,"F","20",7.27784883753808,8.9405216826387,8.76271110508394,10.9297233254272,9.77540649495155,9.77314599973635,9.57407061882207,-0.0911736757543213,3
"NT","2","4",2,"M","1",7.08729946800308,8.91687118191031,8.63522496260459,10.8167538293794,9.71231823303762,9.67002819490411,9.47144143821645,-0.194291480586562,3
"NT","2","4",2,"M","2",7.3404333749161,8.89232399004096,8.70782651716875,10.764867163148,9.6702444823709,9.55193415402324,9.50532329664437,-0.312385521467432,3
"NT","2","4",2,"M","3",7.30867668138755,9.02783319667303,8.83079772887784,10.8352578863589,9.69898172094641,9.73060966171981,9.54005765582582,-0.133710013770859,3
"NT","2","4",2,"M","4",7.35025164978218,9.06831509047067,8.76477308612569,10.8284606494401,9.78167900562165,9.73477809581608,9.58279254406161,-0.129541579674587,3
"NT","2","4",2,"M","5",7.29625034925551,9.01900502540301,8.81032748052091,10.8582492213009,9.76525111885077,9.70980673703729,9.59635809802286,-0.154512938453376,3
"NT","2","4",2,"M","6",7.31824199280858,8.89049879851785,8.63179249855495,10.8145130770947,9.76726020770271,9.62747865610111,9.53718671138429,-0.23684101938956,3
"NT","2","4",2,"M","7",7.2261836556476,8.89187214530649,8.71814746662091,10.7889424101117,9.7063882651797,9.67285349012435,9.57813512248606,-0.191466185366323,3
"NT","2","4",2,"M","8",7.33547414470329,9.03847151987679,8.75947638228602,10.8543685259255,9.76575057092207,9.69197126209494,9.58521292182827,-0.17234841339573,3
"NT","2","4",2,"M","9",7.39106173178837,9.04799308535926,8.80500373290821,10.85045120331,9.72194961527495,9.7569945016962,9.57407061882207,-0.10732517379447,3
"NT","2","4",2,"M","10",7.31490892692812,8.94445415350866,8.62458346736071,10.7765925097009,9.70490034925736,9.67569414925033,9.47851345012184,-0.188625526240342,3
"NT","2","4",2,"M","11",7.25413840506111,8.90648514133303,8.68797580373017,10.7944948712362,9.69369341538581,9.56012881697633,9.51104393858828,-0.304190858514337,3
"NT","2","4",2,"M","12",7.46226995033943,9.01990475137754,8.84992353349752,10.8571704485796,9.78087393534833,9.73882207192859,9.63184785298727,-0.125497603562081,3
"NT","2","4",2,"M","13",7.23019263588715,8.67450980269219,8.43656189379956,10.6448754363337,9.54664138743924,9.43344423163643,9.40170435366795,-0.430875443854239,3
"NT","2","4",2,"M","14",7.49020941159424,8.99183330986877,8.763779505086,10.8279898265511,9.77692441918502,9.69049908990929,9.58823130799999,-0.173820585581376,3
"NT","2","4",2,"M","15",7.00925310375581,8.71949766073276,8.55162021705158,10.7474466323208,9.65149530552542,9.61309194110365,9.48158706746857,-0.251227734387015,3
"NT","2","4",2,"M","16",7.15118097391609,8.97462739313997,8.56661722641532,10.5878989450811,9.50693241194174,9.4033575470815,9.3504152091513,-0.46096212840917,3
"NT","2","4",2,"M","17",7.31814110386758,9.02951842620781,8.85231757605949,10.8398287523139,9.77097519077187,9.66634623162725,9.59923216089737,-0.19797344386342,3
"NT","2","4",2,"M","18",7.42429581055861,8.9188019512414,8.61646334548343,10.7559163078046,9.73438355462174,9.65365659665167,9.49357064393481,-0.210663078838998,3
"NT","2","4",2,"M","19",7.3110612878558,9.03641349218513,8.7704437474492,10.8378420510667,9.75349813921297,9.76610349101815,9.61602268793631,-0.0982161844725198,3
"NT","2","4",2,"M","20",7.40959849956276,9.0114490108032,8.73191479196892,10.8235189539049,9.76951555616418,9.74179027566271,9.60181200767718,-0.122529399827961,3
"SCT","0","1",0,"F","1",7.67869336992391,9.25023360177659,8.93727800028292,11.1668812002808,10.0100886708446,10.1311067699065,9.85147327919225,0.266787094415781,1
"SCT","0","1",0,"F","2",7.59272910539245,9.24599186518044,8.94629632550465,11.15189699933,9.97873939850652,10.0562535413326,9.85794872068354,0.191933865841902,1
"SCT","0","1",0,"F","3",7.66397672745232,9.26820277796447,8.99696523469808,11.1595469839881,10.0014598489881,10.1011991634354,9.84319145026728,0.236879487944714,1
"SCT","0","1",0,"F","4",7.61205549477621,9.2386129118877,8.92796624075469,11.1605367272866,10.0661064973113,10.0885729179681,9.86712309324935,0.224253242477436,1
"SCT","0","1",0,"F","5",7.67248983748461,9.16153714146643,8.91049223266472,11.1907880388958,10.030380830801,10.0966861685436,9.81302867762061,0.232366493052893,1
"SCT","0","1",0,"F","6",7.59569043015818,9.25728487019538,9.04242842036335,11.1317629509198,10.0035735387709,10.0353244534563,9.80790194754994,0.171004777965649,1
"SCT","0","1",0,"F","7",7.57178297580052,9.23854575348492,8.94021938204543,11.1330945628523,9.94652244020925,10.0716825578647,9.79684956260983,0.207362882374074,1
"SCT","0","1",0,"F","8",7.5523152768753,9.12905659910701,8.82428568640992,11.160567206231,10.0574371124056,10.0414805420531,9.81355553606595,0.177160866562422,1
"SCT","0","1",0,"F","9",7.72345944786704,9.25559864047777,8.97113862287101,11.1525301556708,10.0272161571089,10.0962746634148,9.81114988210991,0.231954987924174,1
"SCT","0","1",0,"F","10",7.28192965614221,9.1136522682433,8.79503128495425,11.056677662989,9.97214226310111,10.0174697147683,9.74946079025147,0.153150039277584,1
"SCT","0","1",0,"F","11",7.53708325076991,9.18897390859031,8.85705799696075,11.1147761088473,9.94777557610991,10.0938109802287,9.7945769583022,0.229491304737982,1
"SCT","0","1",0,"F","12",7.62999505351039,9.25082603036186,8.93683801809736,11.1606152678734,9.99339525409241,10.0537727278627,9.83731230319459,0.189453052372047,1
"SCT","0","1",0,"F","13",7.58373057456649,9.17153591269642,8.90469001046143,11.1456815815421,10.0495156840295,10.0546523391685,9.84280087166844,0.190332663677784,1
"SCT","0","1",0,"F","14",7.64304314633284,9.1901587115922,8.91677052778908,11.152863718468,10.0106922686682,10.0556618252553,9.80878782402513,0.191342149764612,1
"SCT","0","1",0,"F","15",7.58835335450066,9.22402647482945,8.86949205678254,11.0596250627337,9.92580423813831,10.0482901963223,9.79921685261393,0.183970520831583,1
"SCT","0","1",0,"F","16",7.46330954693371,9.16708942481887,8.94767644168835,11.0954839906812,10.0326216978475,10.0277538146186,9.85013444326234,0.163434139127885,1
"SCT","0","1",0,"F","17",7.5254484572012,9.22578565254267,8.92519740841398,11.186469866473,10.031855477064,10.0620914827079,9.81408931797101,0.197771807217269,1
"SCT","0","1",0,"F","18",7.54527958956945,9.19075074841368,8.87947787695495,11.1565219504427,10.0481426295928,10.0574522759256,9.77542091563686,0.193132600434952,1
"SCT","0","1",0,"F","19",7.47373756566555,9.14458493370897,8.91169865154002,11.1143501052552,10.0521871127235,10.0722498912435,9.80561807010709,0.207930215752798,1
"SCT","0","1",0,"F","20",7.69679564408529,9.28959593241796,8.9352817572908,11.1668485201163,10.0108041146675,10.1158918459562,9.87224220693781,0.251572170465559,1
"SCT","0","1",0,"M","1",7.43306126062217,9.08555573872233,8.7818434598688,10.9767501081105,9.86615915094006,9.79738476122144,9.68493260051448,-0.066934914269229,1
"SCT","0","1",0,"M","2",7.54019531756647,9.22831895057009,8.92732606411279,10.9587880367728,9.85467867041126,9.92825554246835,9.82331029546253,0.0639358669776815,1
"SCT","0","1",0,"M","3",7.51589060829346,9.21838479834823,8.88888166793383,10.9548593468804,9.84677676866642,9.86334343897998,9.73288484597371,-0.000976236510688011,1
"SCT","0","1",0,"M","4",7.56577750146422,9.20302266854825,8.92684793874235,10.9695337478743,9.82063155294435,9.89693067281033,9.73557727917984,0.0326109973196598,1
"SCT","0","1",0,"M","5",7.47253586049596,9.11716317938476,8.87307579375462,10.9172181340616,9.83984778562595,9.9042377469274,9.74054282631417,0.0399180714367322,1
"SCT","0","1",0,"M","6",7.53211993134484,9.09734901052423,8.88763797688913,10.9734827898153,9.89159814551719,9.88115887781934,9.7266332959895,0.0168392023286685,1
"SCT","0","1",0,"M","7",7.57139012320104,9.12031264148731,8.84421853918366,10.9294467901144,9.90049205096532,9.86683956222135,9.78542395728021,0.00251988673068482,1
"SCT","0","1",0,"M","8",7.49928783080646,9.22673749708911,8.9356175634102,10.9945557394376,9.93202023344017,9.95440449720179,9.83548124642435,0.090084821711125,1
"SCT","0","1",0,"M","9",7.53142762601898,9.15284963939062,8.9064353535049,11.0142579652501,9.89831167059301,9.94238242818667,9.79769906785647,0.0780627526960007,1
"SCT","0","1",0,"M","10",7.45319555428943,9.38194088113908,8.88890418868432,11.0599657270253,9.99144849067906,9.88707661299644,9.80240546882378,0.0227569375057666,1
"SCT","0","1",0,"M","11",7.6017048351269,9.19655590053034,8.92298642825437,10.9389109683636,9.93292918900014,9.89217721675266,9.74799401238061,0.027857541261989,1
"SCT","0","1",0,"M","12",7.48819941703616,9.21870378162311,8.89283093225038,10.9848616811933,9.91699609429707,9.87010137287769,9.77108255231008,0.0057816973870235,1
"SCT","0","1",0,"M","13",7.52735939620753,9.22014012428016,8.95550810092589,10.956596850202,9.90761149248201,9.90400376186918,9.80544150316947,0.0396840863785108,1
"SCT","0","1",0,"M","14",7.49638181411844,9.16826635166554,8.91291735177866,10.9835992796521,9.92533792294409,9.87495756373117,9.79986136803773,0.0106378882405043,1
"SCT","0","1",0,"M","15",7.73094639418064,9.20122461482877,8.95177870243231,10.9839080276064,9.90620831005021,9.88801209817038,9.80017992545501,0.0236924226797086,1
"SCT","0","1",0,"M","16",7.37987841468219,9.16820697141926,8.81415573034803,10.9724107352216,9.88399866786422,9.86603439621467,9.73578514461239,0.00171472072399936,1
"SCT","0","1",0,"M","17",7.47213907802571,9.19332073216208,8.87817159732316,10.9591870572826,9.86651851410469,9.82610512410948,9.69439577814703,-0.038214551381186,1
"SCT","0","1",0,"M","18",7.44439607231039,9.18300586688782,8.87920129838223,10.955104020963,9.84889089380088,9.88797604251244,9.70389713838768,0.0236563670217738,1
"SCT","0","1",0,"M","19",7.40076333307468,9.16088076919439,8.86848737855636,10.9627826958403,9.89512790940222,9.88782504965695,9.68433584191004,0.0235053741662785,1
"SCT","0","1",0,"M","20",7.4448128130199,9.1768544091361,8.85561602278684,10.9750340555927,9.9647497034258,9.92277746267747,9.71572269918151,0.0584577871868035,1
"SCT","1","1",1,"F","1",7.53923094405677,9.18088978924278,8.89275311149967,11.1340381393962,9.98932750841636,9.97634954326479,9.77505054148317,0.112029867774119,2
"SCT","1","1",1,"F","2",7.29585762817203,9.02573418452186,8.75613509415576,10.9965272127641,9.91266225851402,9.89450767178603,9.6935218744785,0.0301879962953571,2
"SCT","1","1",1,"F","3",7.66099647969846,9.22561451600147,8.92990352638307,11.1028990284111,9.98653963998134,10.0491227729794,9.79442307980728,0.184803097488764,2
"SCT","1","1",1,"F","4",7.60850352449229,9.12665822327337,8.81179717991941,11.0647453915035,9.98644441380806,9.93875161635488,9.80639566185815,0.0744319408642067,2
"SCT","1","1",1,"F","5",7.46540118942247,9.08601623877602,8.87695552057951,11.1167761591204,10.0274887154563,10.0031349603259,9.79441586635011,0.138815284835234,2
"SCT","1","1",1,"F","6",7.37998858898225,9.08161498564484,8.80559156709857,11.0492092667092,10.0024072067972,10.0341723475409,9.76911892807899,0.169852672050185,2
